altitude_km,velocity_ms,alpha_deg,Twall_K
97.26839627036671,3147.8945705260858,16.508422818075086,1467.622133327754
115.57596311659529,3227.2092546284666,11.07087912329775,967.0361176999772
53.36317262027655,9257.274037650419,4.589781045558367,1011.2829267673691
105.72018516254376,3609.593552380459,7.920237688952362,1146.7587053083998
36.36677854852765,8670.65738339191,2.433283920919844,435.424409989795
83.69581911368755,9621.308025966693,1.3245451854808987,1097.2893653055485
74.66345024861144,8401.518968262186,9.220382504290473,353.6755335631164
105.24006730450199,4941.23709438908,18.35230619135895,573.0440639843378
35.66068267453281,9367.11241124816,18.2714958299329,754.4096872247003
83.3097153924657,5158.599705608464,7.822475719149095,584.1775069718121
65.31406613193539,7668.4211366493855,11.665009367240916,589.7792078306927
98.80980746649568,7990.862393912483,17.790644026862406,1458.3235427227348
84.31013042635705,9636.09234042453,6.404465118559987,460.78255633754816
62.85978551953341,5361.6888528507825,4.1988108810682006,659.563424012937
32.15117141553518,5641.407601272413,4.984490617202237,777.8769216376038
115.31819525379,9396.419424411893,0.22645952284408497,1330.3497137229053
38.88774478697785,4576.729417984618,8.823204598294668,524.5300374729907
91.06383093537711,5467.550410197802,19.85088917580016,321.0159428790262
85.25502937097284,6660.876844803404,4.395562742869654,977.6222653449742
72.55614802674219,3354.091168889352,8.312644355071729,919.4245122681154
58.82370885825377,5842.804259802843,2.381018661177471,1255.3855464192318
118.7653529809004,4912.839879618816,12.929640306055717,775.3014341162566
94.48398542021184,6276.206644290744,19.28795236488003,962.425478172672
53.00460267091438,3758.227721136148,2.474999670517693,1072.5954734927113
75.58695748139615,5562.431703776081,18.984217008593042,1483.0024496966712
81.72863020447716,6350.287210066925,3.8633830586714932,1378.5055434461617
92.24287411538471,3184.29432226558,14.411102763080763,799.7921525341396
50.422547439294576,8714.35402669647,15.543761669893483,1360.3893874242895
62.10612879582402,8581.286062793617,13.481368163948579,1017.4300668960178
111.66630109362657,7570.193781803693,13.830928797603491,689.9431085192384
106.84272835676323,7772.534681469485,10.44099403359331,1261.4417469150517
94.12006100474976,3346.738737077741,12.434808181731752,562.3324425256205
93.53022901784135,9478.091391097314,2.7089071700115834,730.6900177423498
78.48616077608193,7393.999321939361,18.580208235028582,364.20456829313866
87.02509559413855,9988.778756672997,17.57810925299969,837.85826084068
71.14543185336791,7651.439628720264,16.813040544803528,1441.869110895737
102.71012471121972,5443.276369002409,15.017673789179312,999.1903816274971
75.99156056135445,4916.5832217390625,10.72452647751323,577.5424810378323
90.87147127553101,8769.733302007,14.594367118745097,1492.2562407091975
33.25877762098866,4820.959460928788,17.946607721594326,757.6252719821346
76.26521276861114,4124.780653757061,10.470264862478844,850.9864665846433
110.22297723139249,4187.782185390164,15.75892228666506,1015.3148347836288
117.73051481655826,9799.97662133921,4.635600989801251,1209.9094728979476
102.37082298299802,5734.684289948052,1.6338564522949715,1289.6016262339094
77.42062912929296,8503.872882934975,15.725526428939991,1315.649163952357
106.00264101448785,4786.899139648224,5.415045238923877,1037.3150743467654
98.59990867250153,7925.704780561564,3.4158311901952896,1382.9178602363593
47.89074239466838,3412.663067128567,19.12282589009167,1223.4088665098311
43.21916176098728,9919.78223913203,17.307778678481505,1401.0812571652905
43.034102080424134,4284.823400307103,13.281313233739374,870.0825217435018
58.68709215795575,9883.645263951767,0.08548265093309043,1304.1952213599848
88.7644564268349,7250.154214152215,5.1575284077339205,695.5123132866595
43.62352260000923,9493.991084814206,5.732513154274094,1294.182728152633
44.1523801466411,8289.774956075304,16.169430127880098,646.2307434917284
51.809421782567256,8041.90302243797,13.94791373097123,523.5576463560155
79.80088960264874,8976.15199943282,4.514406104142397,436.6524136813563
112.46807414043859,4843.354222955601,5.355621017592897,1085.3994999377649
36.27286778190476,7599.069220692411,11.864733366453034,395.0366877678354
46.45709343745001,7531.875414717181,13.120119718185808,1308.3574470914764
81.40311928820175,7502.489536755124,10.999638011058085,1251.7933683319425
67.91822244670567,3494.632091079947,15.384096478624842,672.6023646283078
52.18283041795402,3424.644176748361,0.538146971321848,604.9115664035826
114.3905637648064,8510.447128231375,1.9973232466968625,783.1928715571239
92.6625228962083,9171.560943562165,9.150320791444745,845.4799526216945
32.44466067007142,4606.378363509708,11.68435859387099,1259.2278340365244
70.11877237460466,7043.435557063436,9.801319681006754,625.5538255760916
69.58364990550261,4478.952790701691,14.130509963227988,1000.4634171545327
64.88712651446981,9832.62701691681,11.193885266278386,983.2658670844787
81.90599184613374,9732.633585009302,9.34772793677724,709.454366631569
56.52827605501241,3323.2802940578154,18.670265036429463,1422.7946294699411
86.52659483525774,5900.338561292921,16.290051122983648,956.237622361218
31.75546830302398,9334.805102769573,7.439731040617282,1390.1033250820694
88.16423474214068,4163.537792436302,8.18146163028125,582.7811815849567
66.17162903589559,4315.743623902479,10.624358058838784,1418.3527564136577
66.77736506717139,6214.9220010437375,12.227446250106066,990.7318363547311
104.0891820497168,7213.57066563634,8.235057821660655,1335.0976285271831
57.12826262006337,4713.465322323255,17.086533187925976,1197.4082060711953
100.30427008304369,6189.288336457439,14.280837851867602,805.8034224656013
38.570574541446035,4432.0597087780425,5.642622844369983,893.949043021573
105.37898829345534,5102.65059930978,3.5385961868469873,1353.9854682992675
100.94391746557784,7298.003023748844,13.912369953883719,1436.6504705506197
67.05175750604477,6683.963343098844,18.86186272352847,828.6320271558421
95.38332962492794,3553.452399823548,3.3777246639665637,1035.3080222192336
41.6058319890594,8956.003840109748,2.0656878104293286,992.6913063019173
51.04303559292764,6864.647229958864,17.85642580672929,1477.5966383682196
68.96409823324053,5044.818548241507,13.002771387939935,760.0181421096654
113.16836853259363,7239.410898101849,6.220822330055594,1237.178374538064
77.2836474914509,6905.045931859657,8.132618157001621,631.163769365591
115.94247350910982,3066.179136233973,19.788939542141566,428.6547828377991
102.00326009919492,9380.360713346003,2.5440620179412194,724.0387133426949
38.35752123342937,8146.207602357398,14.507161818943873,667.6798028654152
82.27340094816158,9243.211822695806,3.7020448710539733,443.397308104747
40.74572200433074,7832.167582149688,14.397023394068382,543.0685908602252
70.71238220090564,5485.228724010629,8.89423698846568,678.0268400965973
61.77476539963293,4230.9810927387,8.677094107682496,1365.4496451980863
114.10525528495972,5341.028590708469,1.749139798730698,455.76756607311415
49.390017484520214,5414.077693177227,9.977436234446845,632.6220845068513
55.35522824742381,6832.065356245947,10.009865632207921,889.980834068386
97.52713432683859,8119.6337747208045,5.809981713411085,350.6376368176339
57.45035491244055,6510.933742376559,10.193001352273596,518.4057899731938
119.12479869823449,4198.61391439149,1.5881662278375355,506.6445774575616
63.24251909710119,5192.754126924699,12.604835969433065,1386.2071706869724
108.80773947827377,8026.0355321969855,10.599512369580466,1486.8879115735967
118.28908996029034,6718.545371961717,2.9345462701638314,1169.5185691613679
96.75674823791168,9188.89990685904,2.80644480853573,741.1172162131267
64.21103663293519,6458.419879349442,5.2088799041158715,315.54358371526547
76.58027594910186,3969.731263677695,17.163126413172584,501.38359036207055
34.80905546498833,6033.693178099928,0.7807847836341396,821.0649860102484
45.075004938619415,4625.248499902696,15.658408681675716,1463.836212158857
109.56679706174124,8331.907006024272,8.000963988700338,466.1401061752254
43.80662490627785,8007.063226615472,8.613754523296002,907.6607229107527
99.73336148695867,7811.285271637,5.471686555518673,1172.7096676375304
64.18890878183964,8824.63694536951,8.996753435179077,547.5628708355417
78.99740831139977,3380.0239754193935,1.2150852878165583,1080.5381738077772
89.77817055945705,7017.979662850845,14.19673575267845,1247.0618593982347
34.01343066798743,6876.643742892087,16.06636665833736,713.9414826315347
39.99681378019068,4352.642496586999,11.43990962949644,1104.4174604744653
58.29851615734324,7591.12130485492,13.743147924691206,1282.607874306362
111.34399659865679,4743.024648140559,13.627311983274456,1114.4122397290087
63.517552484773475,3002.6469902159897,17.254160421204034,683.660753635057
94.9974219184363,4266.588419888363,0.8795045596015811,764.005026519733
106.71109138289665,7890.4813544736035,2.1242119147980247,949.7005122815078
37.500725988821124,4010.3127764305177,12.693652477305776,1134.4305236283128
109.22541037191434,8308.405279423625,16.12437553911246,1090.5384861472035
73.77984999934567,6938.620489120595,7.665488747933339,1226.1868803339994
41.80963792051446,6001.989842544492,5.9719745485663145,1108.1631629086216
84.97441106352753,6417.380011804618,1.1810306083258784,1344.412012804908
74.0294708649358,8615.742002954612,3.9393956790384705,1413.8818317788598
40.87730461517461,9519.549288136179,16.889770719399365,718.8024668339407
64.72758838151199,3949.141845232731,15.922970562394438,1424.5027425388369
56.915025920024966,4876.8985807969975,0.6138683716572417,496.8647035624972
95.86848412242473,9452.220662799642,12.733686550070997,457.30161009208393
65.45560846706464,3982.273740718218,15.147494010918045,1303.2592826201858
59.831348779878724,3114.2891363293274,4.6898051915624,1432.1786022872489
87.74618038070997,7189.897308499752,17.39761048323879,412.16090191068315
46.169099194760946,9159.041487822888,6.85026222589967,651.7378782643265
88.96346464727648,9124.624617970667,5.912495336731428,879.7961580697005
50.06651988952523,6234.361564513568,4.929298103278231,1165.2072410975602
42.83789383754256,5676.284996728382,3.90705828152146,902.3335614677234
115.19950178769757,6590.71835801003,7.275815695750608,1475.9950677499523
94.64754979325613,3875.244953181498,16.244460389265956,1234.2746919194142
89.16582565874202,8370.37191352165,4.3159767637723165,1054.710038236129
51.5272551440915,6768.8031873204745,12.487782776156081,303.0869884981463
49.70077927738354,4658.291025589587,10.93009538067687,382.15692157904175
72.98653258752097,8759.822739730325,11.930175065332966,599.4471785134458
90.32435304194081,7806.45060509084,7.587445201679244,375.87486594839345
61.16681115973134,9098.863183312005,18.783890739417394,1453.7231517982773
68.52294138517016,3656.846508894572,3.7996839071392086,928.5865221626306
104.21426427407192,8456.202651990885,16.681804174124316,1268.5780338328377
42.223720954873755,8625.228147445603,0.5030361713134228,1101.5863021826667
119.7046051399147,4461.564158165085,0.14578937694532582,1078.7264035286862
104.46023594332755,8165.982875226538,15.318909620318308,398.34389562484307
110.60470930969093,6311.5108041614585,2.1980110153266867,866.6140853783713
75.29428975565476,4536.1386189897585,18.018321111943273,925.1676350572657
47.17842588406279,4695.933092673634,17.87399870285882,1045.6246778078862
71.06219209747601,6076.646564566037,6.553793638204687,1375.3082242542316
98.24781218952539,8063.52526222833,6.933066159684444,1023.9336807924099
102.90207462542085,3289.6917605368694,15.991539334965433,552.4107912009836
84.6358859099617,8797.488657027401,3.4918805313426162,910.9072512339965
93.8848440910884,3896.1267557925466,6.713682987119816,345.3455158133586
62.449126446947226,4049.5762539753314,13.226952415020952,795.0748778412526
41.13783345062886,8897.414494846891,7.159281991117639,697.7858366396415
108.18115004998222,6134.188848849338,0.2849486910189711,1317.7322488187224
111.97247332884459,3560.386934893498,15.438715174139945,1093.9416677924578
82.79625903661764,6388.092667019424,3.231984662196934,1194.3681542785578
88.47177841107319,6735.908016827574,11.773666183997296,529.2696736071631
50.955187753089554,6080.897175310709,6.388103882545212,1219.2018320284021
107.1423051418327,7458.706402636689,4.11919017283178,722.1207964473007
97.87995152863115,5242.838132877749,7.774729820330847,1213.9319220526022
48.977485076844076,3519.606827211435,5.014469324664928,1177.720264725434
60.86861547095857,6478.907289879512,16.608961830711934,1272.8076102567265
116.97004125685177,5631.8973947681,3.617093308992823,1139.9074396216724
45.306232609887815,6327.866624125034,2.752045831087278,1152.449715646048
80.28161103355497,9315.886908599341,1.8927505914067835,333.6760425050078
34.67725800671256,5855.958589029753,0.9376412420289004,310.1294389734936
83.04097734577482,7074.5318603993965,8.773726201160459,955.4755652278951
91.75113854983363,8934.026884954148,6.31070148305274,744.1804064325768
34.42692097639242,3464.358428214221,12.083099695799982,1060.4758557923285
31.416565992938555,5001.951277628273,9.787615591008596,469.91195079453394
59.55947500762596,9877.279737070061,11.530321792200706,1398.074034638695
114.61220029570933,3124.774551982438,14.766966229558092,1359.5572317038816
62.02426911283513,5396.455274509927,14.815679763159517,400.4931568109415
60.32950744393007,8227.026732474149,4.401175554459698,600.1880034689281
67.77845335784913,5540.118150828352,1.7130355649015976,733.7884069837421
56.37090663338836,5010.264737651283,10.758882921394848,873.8305423907912
107.65040660298982,7707.424038930662,1.1226458650011828,336.5922673688208
118.02473164198163,3916.180313357875,7.513597809139332,862.5149894516469
63.778543510672044,4802.2663173259725,14.615176467488363,939.1727458899438
44.71753834297857,5097.18470879298,9.606925194505092,687.5984174174007
65.92063805665461,7950.248834158414,18.454700528510262,410.3457282747601
55.06504221001676,5934.277290629459,19.0193169865776,492.5946614023912
99.03762745804333,6445.41581659948,7.3646099737141455,1451.0063743845374
48.82656104953496,7126.237405200121,8.403998732612832,536.4480446855777
99.96679238600169,9054.58789783662,14.033959472299209,485.88101733527003
96.13902959592687,8566.526861357055,15.124549677807195,551.4973445885258
39.0143250852463,7002.085948942986,19.669786298339655,447.34569248915955
36.73367503438802,8875.153264088465,2.6497876929248934,671.8797816849553
86.06431400677795,3258.606870488652,12.37856446723451,1469.5674831523415
52.66049576040322,5953.989470944277,8.564540927243595,791.2510442215387
95.40341883044412,7717.57281639691,19.550559024484567,1342.1249628119442
39.8541368633621,9021.851129973616,17.510574195507886,479.7995732412123
58.09727889695681,6948.129335955096,18.09181941700079,1228.9966456610205
50.16190938484129,4558.387725741454,19.938414445593786,818.2480415883185
72.10829590522076,4096.61279530631,19.60044210010592,814.8764144561434
80.68138106803795,6629.307219030815,11.391397996187864,643.3906931593697
112.61031515609095,7424.165027530028,2.205209836656334,1298.7233740215677
48.38214596148483,8215.907679963053,19.422669913258048,1161.601218573136
96.4581648081723,9581.165241125429,7.977152423816336,307.2910579950029
73.29657178173605,9746.92649023615,13.597316417337339,1242.2014692463094
119.43225369309381,6529.175565558466,12.533879485566825,969.874344753611
75.70200128435965,8359.608793440115,17.403497626688935,326.5346580457739
108.97844678619401,4367.260061903888,9.562545404662467,809.1208698599138
118.94731975447459,3795.501319038778,11.305379934138147,921.4117128074269
101.59729127000999,4250.4763444079435,8.370663326117763,363.49677192675085
61.4724828962823,9961.091901793243,1.422965484110463,973.3483611431597
52.494070066397185,4392.380573670992,4.786812676849387,784.887394309824
46.54181087958116,6984.244124531389,2.888810056076801,1127.482548786167
45.817454242319485,6613.431395087888,4.047765282226718,1185.3010538106028
86.12690192694441,6121.941143815102,12.163861397669953,1057.1944355950263
74.71412325945434,7372.431922065965,8.516326204598174,609.4980873723442
89.6038526514966,8530.557004217193,7.240021590989091,749.2582891169559
33.89303172529597,8660.665232923522,0.8083261591118327,557.5590902222671
103.6668171340812,5568.1614583465,10.209734374923517,1322.7111373047082
60.13663547938759,5765.23743402451,18.624519833325675,854.663554932165
101.92673849977022,6688.704323844037,16.405075033366764,316.6267084569521
70.20653867077064,7742.616864398474,17.682355518095864,652.9496396321495
109.95581771071731,4412.682782128,0.3839849149233998,1025.4207232225629
48.213203959169306,8197.31780377361,12.027602575060264,418.3600704470998
55.73434301736161,4964.292026275767,19.14262867204704,943.3292019212889
54.89774789016,5885.490300734315,5.546832610954616,1428.6433045350627
87.55850127896518,3775.2654956390625,9.925619722179372,1050.439749639374
90.00041714549644,3042.1728807912787,17.05640242782816,842.3087986698129
72.71409944220903,7854.898981743691,12.801278590297798,1071.7214374536343
91.45860074479563,6248.216113942426,15.248624523181944,1276.4606037619747
76.90096402283126,3837.390287944451,18.477831381005064,1491.2945744799677
113.87295138159611,8470.449018333615,3.2999489233946484,449.25534833753943
53.504193979539224,5053.519019871012,9.400038539385054,885.9341623894575
74.37144027391174,3473.01698969073,14.201555728118894,594.726694449484
55.96163733424873,5276.755205087639,16.79657205636287,1157.3109422751063
100.69399869147946,6551.625842925265,1.3445253283145344,512.7150768536086
97.07500020058804,4765.830600747712,0.6834119480221963,384.7944422646291
32.85262276608259,5289.162609544153,12.323739420261429,1408.4837248813642
93.27117143010844,9786.417737818727,9.297743999115069,1447.7299260792504
108.58415786957997,3723.3212293028,6.77091222268705,880.9015044748311
79.48954849491602,3241.4473225157967,11.945124845505589,475.32799660568855
78.85594087955357,8089.914643948854,16.94512502600333,1121.8442329349432
116.45424003621181,9857.835691526761,18.240367898804084,1285.0488097755745
42.52276441220281,9702.445658663217,10.099721426373947,616.998936048207
37.0605961086428,6794.748898728158,6.052054052234759,359.1664826342599
78.07455275682858,9297.22542521254,7.727601176659271,427.29483453991145
99.54739604656382,3587.4608221345056,9.040099558435053,1336.038446170558
101.3588366226628,6368.084070733815,0.4367513661865833,1030.4283272932116
85.53747474028378,7130.5694349306705,9.475142736081722,615.2307972838596
30.23376062363732,7908.0249428211155,1.0473944278907872,1265.0610994768776
117.68745226669766,8092.9875848303245,18.112157154877405,1163.2437843002822
114.34991685754439,5997.128147055654,16.497367347717212,305.363147448517
107.60146528562397,7993.111383252349,0.3484837865903433,921.6472316369768
107.37256520617294,9047.111646470537,16.747725870521023,463.3950794377652
104.00224985828281,9336.284164137593,3.6889103852794185,1440.3311955695433
110.3923456508822,8571.962894074877,17.193730197863484,538.6817397611585
106.48215986061321,3959.89445645251,9.766896987337356,392.4849668042144
100.68538687275449,5185.029411845086,6.751563282303248,1312.5745523391802
109.49410298722874,3491.329624802571,13.15398393955908,1253.9817982803902
115.3152318446989,6674.346507640887,6.084976135099128,1105.3661675681567
111.8662003477181,9495.941873053354,17.74510459506579,484.58549260902396
103.68014141652874,9170.190084211674,10.954252197468477,763.7656853587054
108.74611388184982,4597.515609078746,0.8193679704929212,1002.0544779837835
112.47037417882724,9932.164434805622,19.338481826870897,1135.4940081278864
109.59183094809046,5033.596919978695,7.010626057794389,1482.3002492096816
101.19747187308508,7788.350598362042,12.661774878093606,655.4763594249489
119.7798432664059,5583.076306679834,5.798750850948009,387.0988771820476
105.01608597447559,5937.374293462721,1.1641174186943575,350.9873975556279
100.06296148692525,7609.112420790771,13.934192092095847,934.6477703737634
113.52752591442751,4241.814562065712,5.215140426070361,865.6362013871722
116.90376825251583,3537.616505169708,4.723836756166368,834.5834250465326
118.55797155290176,8312.724951586066,8.215152862763096,1278.7113649161024
117.29452235892143,7158.089387780677,4.48097135665438,1173.713435756722
106.76613489159296,3254.1638401375963,12.338918345109885,667.4602524043521
101.98740156459912,7309.867577301089,1.9848248528079444,986.3132369338497
110.51642588230132,7434.89187224326,2.7858898768052596,614.2877967626855
116.06359539571761,8714.763133275696,10.204854508855142,1329.4894687998137
104.82229311148825,4484.157764863202,14.61737630836074,1202.7246205802835
118.4244688609616,6336.6516063462,18.997410567092285,1057.4106748920674
105.59473658484137,3151.066290980048,3.2905481745434075,1355.5423116601485
108.49286440515769,8840.0191591234,14.103488170950984,1394.6098925153337
113.13707528972446,6285.375890528,7.900739426003663,589.1061914834895
119.41029698621642,9764.439248155317,9.025937969294592,1422.8000184716664
112.82996596628958,4177.483191533463,11.523980254646238,1036.6656537105866
111.00980262455971,5359.783532906403,8.739416935486888,873.1037842885199
115.62861629089248,4823.385748825756,2.286675248081871,783.6543642174516
102.29417692504656,5638.517074170519,11.465642323939068,437.1000941429651
102.74024259006107,6683.585815773176,15.374500376667621,545.8188255821367
103.1617644000007,6899.509966750804,15.685188908579896,720.8531787461527
114.83365927039434,3805.30177705611,19.89854412389324,718.4788783418319
